url,label
http://8.155.161.181:8113/02.08.2022.exe,1
http://182.240.9.42:17995/.i,1
http://211.169.231.210:7070/WF_FTP/ItemPicture/info.zip,1
http://polyhoops.com.au:82/r.sh,1
http://222.138.180.28:51243/i,1
http://79.133.51.116/hiddenbin/boatnet.spc,1
http://196.251.72.110/hiddenbin/boatnet.arm5,1
http://www.clonenewzin.com/ppc,1
https://151.16.58.234:8443/sda1/Massimo/AppData/Local/ConnectedDevicesPlatform/019a58582660e8b5/AV.scr,1
http://178.16.55.189/files/7552080017/huONrn3.exe,1
http://91.92.243.93/powerpc,1
http://www.1clickserver.com/main_arm,1
http://110.36.0.198:60357/bin.sh,1
http://shoesshop.loinv.online/dlr.arm5,1
http://23.132.164.18/arm7,1
https://cliff.stormbiend.ru/7dlbcvuq,1
http://2.56.179.204/00101010101001/morte.arm7,1
http://42.229.153.76:58078/bin.sh,1
http://42.231.93.72:43075/i,1
http://123.129.58.39:38454/i,1
http://115.59.21.152:43461/i,1
http://42.53.41.64:44172/bin.sh,1
https://m0onsh1nebay.ru/rp2.google?t=almjvbdr,1
http://185.235.218.35/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.spc,1
http://62.3.53.171/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.sh4,1
http://61.53.95.143:37229/bin.sh,1
http://113.230.82.218:52443/bin.sh,1
http://115.56.144.30:38847/i,1
http://182.126.108.44:41133/i,1
http://194.14.217.125/02.08.2022.exe,1
http://110.37.37.22:52996/bin.sh,1
https://x40.mistyflare.ru/lryv0bpl,1
http://42.179.119.134:45982/i,1
http://42.225.228.80:44610/i,1
http://125.45.56.105:58090/i,1
http://185.170.153.172/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.ppc,1
http://179.185.182.136/Photo.scr,1
http://185.170.154.111/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.m68k,1
http://185.176.94.42/bins/camp.arm,1
https://6kdo.hovermint.ru/zuv1uo9p,1
http://182.121.83.51:44273/i,1
https://123123-b5b.pages.dev/allahcracked.exe,1
http://175.167.230.156:33513/bin.sh,1
http://196.251.88.204/bins/Space.arm,1
https://151.16.58.234:8443/sda1/Massimo/AppData/Local/Microsoft/Photo.scr,1
https://daj.glacierbruecke.ru/9j.check?t=nwf62rx3,1
http://61.137.132.161:40685/i,1
https://wolfe.pixelbuche.ru/wku2fu0o,1
http://123.13.119.216:49258/i,1
https://stone.nightm1nt.ru/pxrmo69x,1
http://81.94.156.24/hiddenbin/boatnet.arc,1
http://110.138.113.246:36418/bin.sh,1
http://182.121.42.86:56187/bin.sh,1
http://211.169.231.210:7070/WF_FTP/Docu/201704/info.zip,1
http://213.209.143.41/kvariant.i686,1
http://151.242.30.13/bins/sora.sh4,1
https://27.125.169.235:8443/sda1/Rachel/AV.scr,1
http://45.240.239.108/photo.lnk,1
http://nicnetworkvvs.uk/bins/Labelloperc80.x86,1
http://211.169.231.210:7070/wf_ftp_133-81-23281/image/ckeditorImage/2024/05/Video.lnk,1
http://27.215.154.142:55623/i,1
https://45.9.148.22:8443/shell.exe,1
https://z6l.n2vr.ru/0s.check?t=4u4qpggx,1
http://42.177.196.193:36210/i,1
http://45.83.207.191/HideChaotic/ub8ehJSePAfc9FYqZIT6.x86,1
http://103.59.101.38/skid.arm7,1
http://120.28.139.212:51793/bin.sh,1
http://154.201.80.142/bot.m68k,1
http://219.154.162.235:33972/bin.sh,1
http://27.124.40.191/bot.mips,1
http://193.23.200.86/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.ppc,1
http://116.105.142.85/sshd,1
http://5.181.180.73/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.ppc,1
http://117.209.23.7:33922/i,1
https://agent188amazing.xyz/aplikasi/Agent188.apk,1
http://115.57.233.57:42124/i,1
http://88.246.250.107:35672/Mozi.m,1
https://l0v.driftmeadow.ru/se84x7wr,1
https://qk7.solarfracht.online/f128pz6jbw.sh,1
http://110.39.225.83:39366/i,1
http://193.23.200.86/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.arm5,1
https://yjxm4.ever-mint.ru/yhj7zfdc,1
http://125.41.142.18:42915/i,1
http://sxcvxzxcvcxzz.lovestoblog.com/arquivo_20251106103452.txt,1
http://219.156.26.118:40683/bin.sh,1
http://211.169.231.210:7070/WF_FTP/ItemPicture1/202110/AV.lnk,1
https://axis.st0rmbyte.ru/w1qhw8ah,1
http://182.127.108.238:32810/i,1
http://222.139.229.164:46979/i,1
http://125.41.225.210:55385/i,1
http://43.240.15.10/Mozi.a,1
http://218.59.122.73:43501/i,1
http://203.192.219.165:8080/OUTWARD/ExportImages_12525_MAHAL-NODE1/info.zip,1
http://103.51.147.140/LjEZs/uYtea.m68k,1
http://115.55.255.93:56063/i,1
http://107.189.24.211/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.i686,1
https://tq.pixelstern.ru/0v9.google?t=po1a4ane,1
http://ofstarsapi.work.gd/00101010101001/morte.i686,1
http://211.169.231.210:7070/WF_FTP/Docu/202009/AV.scr,1
https://shift.dup1ic4ermaph.ru/rw4fz58s,1
http://211.169.231.210:7070/WF_FTP/ItemPicture1/201803/info.zip,1
http://177.102.244.70/video.lnk,1
http://77.83.246.84/HOUND/svchost.exe,1
http://42.229.166.220:51801/i,1
https://pua4.spindleway.ru/g6vjtnph,1
http://84.234.99.235/arm7,1
https://qi.br1ghtmist.ru/3a4t56ki,1
http://2.57.19.62/hiddenbin/boatnet.sh4,1
http://61.163.139.155:52411/i,1
http://45.156.87.189:39034/shocker/mips,1
https://trail2.pen-1-sp-7-edef.ru/g67cp6cf,1
http://39.87.78.71:54802/bin.sh,1
http://5.181.180.78/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.x86,1
http://42.239.224.210:54134/i,1
http://42.230.37.244:37008/i,1
http://5.181.180.49/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.arc,1
https://wolke.heatherpass.ru/khnb3s92,1
http://187.209.139.161:85/photo.scr,1
https://nova4.silverr0ot.ru/ki14j8y8,1
http://37.114.50.70/mipsel,1
https://tcpro2013.xyz/demo/app-i0000.apk,1
https://q2w5e.085-x-89-c.ru/yeqweahi8i.sh,1
http://154.90.59.126/s-h.4-.SNOOPY,1
https://jjrx.a4chptr1ck.ru/kqpmjayt,1
http://185.170.153.172/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.arm6,1
http://202.95.14.45/,1
http://42.224.190.132:47292/bin.sh,1
https://151.16.58.234:8443/sda1/Massimo/AppData/Local/Adobe/AV.scr,1
http://117.241.63.160:52935/i,1
http://185.186.26.202/bins/hoho.mips,1
http://93.88.204.7/sparc,1
http://39.97.229.220:8001/user.exe,1
http://1clickserver.com/main_x86,1
http://5.181.180.33/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.ppc,1
http://59.178.154.118:33627/i,1
https://vj3.n-61-5.ru/at6qxsazma.3sh,1
http://134.122.128.70/bot.x86_64,1
http://110.39.251.127:37886/bin.sh,1
https://licht.nebulaquelle3.ru/9gd8n8o4,1
http://42.228.38.181:33624/i,1
http://175.173.119.187:33872/bin.sh,1
http://192.21.160.123:36740/Mozi.m,1
http://81.181.129.13/c.sh,1
http://196.251.87.194/bins/xnxnxnxnxnxnxnxnm68kxnxn,1
http://185.150.190.119/armv5l,1
http://www.api.shoesshop.loinv.online/arc,1
http://103.76.86.190/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.arm5,1
http://91.80.129.227/sshd,1
http://222.138.103.47:38955/bin.sh,1
http://115.50.236.234:57270/bin.sh,1
http://103.130.215.101/fent.x86,1
http://60.18.121.234:49705/bin.sh,1
http://112.248.101.252:37174/i,1
http://182.113.46.52:33827/bin.sh,1
http://5.181.180.77/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.arm7,1
http://59.182.208.93:37136/bin.sh,1
http://222.137.25.58:51782/i,1
http://123.129.49.80:37862/bin.sh,1
http://178.16.55.189/files/762279693/EdpzqV0.exe,1
http://34.169.71.114:4041/02.08.2022.exe,1
http://27.215.83.45:47838/i,1
http://213.232.112.221/bins/mirai.mips,1
http://87.70.172.25/Photo.scr,1
http://158.94.210.88/arm6,1
http://119.117.164.5:36529/bin.sh,1
https://tools.soft.360.cn/jump?id=41,1
http://119.116.179.242:49228/i,1
http://58.22.95.171:6868/20231208_%E5%BD%B1%E8%A7%86%E6%8A%80%E6%9C%AF%E7%8F%AD_%E6%91%84%E5%BD%B1%E6%8A%80%E6%9C%AF%E4%BD%9C%E4%B8%9A/Photo.scr,1
http://182.124.47.43:44963/i,1
http://18.230.45.123/files/entry.txt,1
https://spark.thornecho.ru/cmfqswx9,1
http://37.221.93.5/bootingworld.sh,1
http://195.177.94.107/4t,1
http://42.230.32.60:37283/i,1
http://speed.vslcstv.store/systemcl/sh4.sh4,1
http://5.181.180.64/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.arc,1
http://110.37.112.36:49089/i,1
http://5.181.180.26/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.m68k,1
http://117.30.72.198:3389/info.zip,1
http://shoesshop.loinv.online/gpon.sh,1
https://k9p.stonefog.ru/6smhv9ot,1
http://182.112.36.224:58136/bin.sh,1
https://151.16.112.122:8443/sda1/32gb/Vari/Photo.scr,1
http://80.66.85.228/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.x86,1
https://151.16.58.234:8443/sda1/Massimo/AppData/Local/Microsoft/GameDVR/Photo.lnk,1
http://58.22.95.171:6868/20240103%E8%8B%B1%E8%AF%AD%E5%90%AC%E8%AF%B4%E6%9C%9F%E6%9C%AB%E5%BD%95%E9%9F%B3/%E5%BD%B1%E8%A7%86%E6%8A%80%E6%9C%AF%E7%8F%AD/119%E9%A9%AC%E9%9B%AF%E5%A9%B7-%E6%97%A0/Photo.scr,1
http://125.47.61.158:55074/i,1
https://myrazi.cfd/login/NaftMan.apk,1
http://119.183.30.197:46930/i,1
http://sxcvxzxcvcxzo.lovestoblog.com/arquivo_20251103153506.txt,1
http://222.137.106.6:45617/i,1
http://123.129.132.101:36353/bin.sh,1
http://181.94.220.75:39599/bin.sh,1
http://64.188.89.80/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.mpsl,1
http://5.181.180.80/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.arm6,1
http://81.181.129.13/mips,1
http://115.49.30.234:48482/i,1
http://211.169.231.210:7070/wf_ftp_133-81-23281/image/materialImage/Video.scr,1
http://91.92.243.39/9jf4FD8sD/Plugins/cred.dll,1
https://cs2bs.lake5p1rit.ru/emc6utl7,1
http://110.37.123.61:41108/i,1
http://115.48.141.22:45651/i,1
http://202.95.14.27/Mozi.a,1
http://211.169.231.210:7070/WF_FTP/MsgAddFiles/AV.lnk,1
http://103.59.101.12/skid.arm7,1
http://165.154.224.175:2095/02.08.2022.exe,1
https://tau.netit0c0rec.ru/rk069q5j,1
https://wepe.j1gglestone.ru/yc0udr9e,1
http://123.5.159.233:33110/bin.sh,1
http://182.124.201.49:45531/bin.sh,1
http://185.170.153.172/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.arm5,1
http://125.42.120.207:35335/i,1
http://81.181.129.13/x86_64,1
http://37.84.171.197/photo.scr,1
http://103.51.144.61/bot.ppc,1
http://72.255.26.107:48121/Mozi.a,1
http://182.114.249.0:34725/i,1
http://182.126.85.207:50437/i,1
http://144.31.117.111/arm6,1
http://77.247.88.96:54242/bin.sh,1
http://115.50.33.28:60359/i,1
http://84.51.109.0:64529/i,1
http://115.55.61.254:58262/i,1
http://123.12.177.162:55744/bin.sh,1
http://103.146.230.39/bot.x86_64,1
http://123.10.230.135:38599/i,1
http://115.56.146.227:37484/i,1
http://213.209.143.34/bins/arm7,1
http://211.169.231.210:7070/WF_FTP/ItemPicture/201707/AV.scr,1
http://124.223.25.186:4444/02.08.2022.exe,1
http://213.255.209.93/hiddenbin/boatnet.sh4,1
http://61.52.173.167:34232/i,1
http://141.11.192.228/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.sh4,1
http://113.45.205.53:8182/02.08.2022.exe,1
http://5.181.180.25/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.ppc,1
http://211.169.231.210:7070/wf_ftp_133-81-23281/Docu/202107/Photo.lnk,1
http://211.169.231.210:7070/WF_FTP/Docu/201611/Photo.scr,1
http://46.203.233.49/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.arm,1
http://123.235.21.108:44140/i,1
http://teamc2.duckdns.org/00101010101001/morte.x86,1
https://sapu4dx.lol/apps/sapu4d_1.0.0.apk,1
http://37.82.50.95/photo.scr,1
http://178.16.54.200/files/7453936223/lJ5IwxN.exe,1
https://petitesalope.com/5t6t.js,1
http://84.234.99.235/i686,1
http://178.16.55.189/files/6167083460/hUcJOhS.exe,1
https://yichengkyp.top/TG%E7%BE%A4%E5%8F%91.zip,1
http://177.70.102.228:8070/TmpFTP/Manifesta%C3%A7%C3%A3o/Consulta/02589791000910/2024-01-04/info.zip,1
http://117.209.82.2:50930/bin.sh,1
http://182.119.62.218:49965/i,1
https://151.16.58.234:8443/sda1/Massimo/AppData/Local/AvgSetupLog/Video.lnk,1
http://103.76.86.190/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.ppc,1
https://zzoomiinvitee.com/page/Windows/download.php,1
http://124.94.199.241:53711/bin.sh,1
http://123.12.155.211:58925/bin.sh,1
https://rill.fl0wbyte.ru/gziko3hm,1
https://crest.st0nepeak.ru/bnw8j67n,1
http://123.189.169.238:49220/bin.sh,1
http://110.37.35.51:54228/i,1
http://42.118.243.146:8080/info.zip,1
http://61.53.135.252:36948/bin.sh,1
http://211.169.231.210:7070/WF_FTP/sy/Video.lnk,1
http://222.127.248.61:52084/i,1
http://43.240.15.10/bot.sh4,1
http://5.181.180.49/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.arm6,1
http://177.70.102.228:8070/TmpFTP/Manifesta%C3%A7%C3%A3o/Consulta/02589791000910/2022-01-13/info.zip,1
http://5.181.180.80/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.ppc,1
http://178.16.55.189/files/5561582465/fz0oKy4.exe,1
https://glut.saffronhafen.ru/6gww4ax9,1
http://185.170.154.28/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.arm6,1
http://115.52.17.161:41446/i,1
http://110.37.91.7:58939/bin.sh,1
http://196.251.100.22/wget.sh,1
https://modulowinapp.com/free.dll,1
http://110.37.13.230:48660/i,1
http://42.231.95.210:56331/i,1
https://feld.harewinkel.ru/e5a5yll8,1
http://37.84.183.172/video.scr,1
https://546321.wristplante.digital/apps.bin,1
https://z3f7x.bri8hten0ld.ru/6nf3n1yd,1
https://mang0x.spongeclaw.ru/dozp6bkm,1
http://156.233.227.185/bins/sora.spc,1
http://154.6.197.57/hiddenbin/Space.i686,1
http://103.231.15.65/mirai.x86,1
http://draft21.redirectme.net/00101010101001/morte.m68k,1
http://1.92.129.36:1314/02.08.2022.exe,1
http://112.248.115.135:36565/bin.sh,1
https://la.kzg-w-4-y.ru/mk7z9jhkgu.sh,1
https://151.16.58.234:8443/sda1/Massimo/AppData/Local/Intel/AV.lnk,1
http://196.190.133.180:43429/i,1
http://160.250.247.152/x86,1
http://42.57.233.30:50371/i,1
http://123.254.105.17/z/89/sh4,1
http://112.194.28.52:48431/bin.sh,1
http://31.97.147.189/systemcl/m68k,1
http://cpcontacts.redirect-code.duckdns.org/armv7l,1
http://124.131.130.57:37521/bin.sh,1
http://211.169.231.210:7070/WF_FTP/Msg/AV.scr,1
http://222.137.106.6:45617/bin.sh,1
https://firekirinonline.download/dl/app/fire-kirin-for-android-2025.apk,1
http://182.123.196.15:36670/i,1
https://a4.d-k-6j.ru/a20pwd5pt0.2sh,1
https://151.25.167.99:8443/sda1/voicemail/record/AV.scr,1
http://182.126.117.181:35051/bin.sh,1
http://213.209.143.114/arm7,1
http://42.177.231.209:47659/i,1
http://42.57.38.104:34556/bin.sh,1
https://c8.paradeabend.ru/w1n.check?t=76175o7d,1
http://110.39.235.130:56681/i,1
https://jujg2.br1ghtmist.ru/t4caqzpu,1
http://27.110.187.132:81/info.zip,1
https://github.com/RbCheat/injector/raw/refs/heads/main/Delta_Executor_Private.exe,1
http://143.198.52.197/02.08.2022.exe,1
http://109.230.231.29:8888/mimikatz_remote_script.ps1,1
http://200.59.83.42:57674/i,1
https://glut.eiderquelle.ru/68d043kc,1
http://195.96.129.159/arm,1
https://pulse.starblend.ru/x1toai0g,1
http://103.12.227.112:47664/i,1
http://5.255.115.105/f.sh,1
http://116.138.108.62:37696/i,1
http://61.53.84.119:35694/bin.sh,1
http://144.31.117.111/i486,1
http://110.39.229.188:40142/i,1
http://182.126.121.84:40864/bin.sh,1
http://144.172.104.13/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.m68k,1
http://202.169.234.39:42893/i,1
http://185.170.154.24/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.mpsl,1
http://42.239.12.100:37653/i,1
https://fishspike.pro/FishScanner.apk,1
http://189.222.126.181:8080/sshd,1
http://202.95.8.179/mirai.mips,1
http://202.155.8.212/Documents/sample.pdf.lnk,1
http://211.169.231.210:7070/WF_FTP/Docu/201702/Video.scr,1
http://219.155.170.246:34543/bin.sh,1
http://27.222.244.107:43451/bin.sh,1
https://prepstarcenter.com/app/linux.bin,1
http://91.80.156.202/sshd,1
http://185.170.154.109/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.ppc,1
http://115.54.164.74:42289/bin.sh,1
http://45.137.205.17/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.mips,1
https://tv-garden8.com/TV-Garden_Ver_12.03.apk,1
https://virtual04access.top/us05web/secure/zoominvite/1MxW7mvr41xvK1RxJDuE23edbmb6JadoVzC77s/Windows/download.php,1
https://hl5n.cl0ckmint.ru/5pgcod1w,1
http://42.235.52.144:35663/bin.sh,1
http://123.129.131.112:48647/i,1
http://117.209.9.17:45630/i,1
http://www.mobimpex.ro/Fecund.lpk,1
http://123.161.178.209:2121/AV.scr,1
http://82.27.2.229/bash,1
http://143.20.185.225/bin/Polar.m68k,1
http://91.228.127.27/l,1
http://115.49.115.48:52298/i,1
http://123.11.79.60:58325/bin.sh,1
http://125.41.3.145:38890/bin.sh,1
https://drop1.cl0udrise.ru/nh3fdqgp,1
http://103.77.241.151/ohshit.sh,1
http://61.53.87.106:34614/bin.sh,1
http://api.shoesshop.loinv.online/dvr.sh,1
http://31.97.147.189/systemcl/arm,1
http://39.152.114.202:60105/linux,1
http://213.209.143.34/where/botx.mips,1
http://27.207.160.103:47744/bin.sh,1
https://g4v.solarfracht.online/tk61jrv31g.sh,1
http://14.173.105.158:8082/sshd,1
http://185.241.208.197/xd/power,1
http://217.119.129.60/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.mpsl,1
http://120.28.138.11:34927/i,1
https://35k.kn1fecast.ru/1ayi04tw,1
http://211.169.231.210:7070/WF_FTP/ItemPicture/201907/AV.scr,1
http://149.88.93.228/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.x86,1
http://115.59.121.138:35203/i,1
http://78.165.246.50:56767/Mozi.m,1
http://37.82.88.222/photo.scr,1
https://151.16.58.234:8443/sda1/Massimo/AppData/Local/Microsoft/Feeds/Video.lnk,1
http://185.170.154.71/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.arm6,1
http://123.4.147.134:38585/bin.sh,1
http://123.254.111.232/HBTs/top1miku.sh4,1
https://yl56b.galy8phony.ru/apavanrm,1
http://27.207.124.138:39350/i,1
http://94.183.232.177/ohmygawdignoreme/wewe1.johnsmith,1
http://41.216.189.20/x-3.2-.Sakura,1
http://119.166.86.192:55763/i,1
http://117.217.47.108:58526/i,1
http://222.142.143.182:42931/bin.sh,1
http://objective-darwin.196-251-116-84.plesk.page/hiddenbin/boatnet.arm,1
http://213.176.65.60/ftp,1
http://120.28.213.23:36321/bin.sh,1
http://117.192.233.112:57986/bin.sh,1
http://223.151.72.74:46392/i,1
http://82.22.174.27/hiddenngentod/ngentodluwh.x86_64,1
http://91.205.191.202/XWormClient.exe,1
http://213.176.65.60/fghe3tj.m68k,1
http://103.51.147.140/bot.x86_64,1
https://vvvpmscvtlhcjbybrwjg.supabase.co/storage/v1/object/public/sudo/image.jpg,1
http://41.216.189.20/a-r.m-6.Sakura,1
http://27.152.73.95:3389/photo.lnk,1
http://112.239.97.181:58783/i,1
http://221.15.165.66:58062/bin.sh,1
http://134.122.128.79/,1
http://61.163.150.34:34343/i,1
http://138.255.176.234:36465/bin.sh,1
http://61.137.207.37:38144/i,1
http://144.172.94.115/bins/Fantazy.arm6,1
http://5.181.180.41/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.arm7,1
http://115.50.54.102:53666/i,1
https://note7.stonem1nt.ru/xpphnd0f,1
https://k9yn.crystal0ak.ru/yu24t5i2,1
http://164.92.201.130/hidakibest.ppc,1
http://88.147.134.37:46118/bin.sh,1
http://42.226.205.183:35557/bin.sh,1
http://123.132.180.61:48670/bin.sh,1
http://143.20.185.245/windyluvexecutor/executor.m68k,1
http://118.248.198.102:34821/bin.sh,1
http://42.180.10.94:43383/bin.sh,1
https://dlfast.top/apk/flujo_mobile_v7.11.1.apk,1
http://yturewezz.wuaze.com/arquivo_20251104151202.txt,1
http://103.145.191.146/whoareyou/dwajiow/dopenewsman/wewe2.johnsmith,1
http://61.53.94.121:35990/i,1
http://175.175.14.96:51727/bin.sh,1
